0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.016666666666666666	0.9977903382133302	0.0	0.0	0.0	0.0	0.0
0.03333333333333333	0.9945313971697062	0.0	0.0	0.0	0.0	0.0
0.05	0.9924210595018683	0.0	0.0	0.0	0.0	0.0
0.06666666666666667	0.9908735214129022	0.0	0.0	0.0	0.0	0.0
0.08333333333333333	0.9882788537306583	0.0	0.0	0.0	0.0	0.0
0.1	0.9852239981128439	0.0	0.0	0.0	0.0	0.0
0.11666666666666667	0.9827337459226481	0.0	0.0	0.0	0.0	0.0
0.13333333333333333	0.9796389198920612	0.0	0.0	0.0	0.0	0.0
0.15	0.9766714418451914	0.0	0.0	0.0	0.0	0.0
0.16666666666666666	0.9739776580330918	0.0	0.0	0.0	0.0	0.0
0.18333333333333332	0.9722863843815405	0.0	0.0	0.0	0.0	0.0
0.2	0.9697023077354467	0.0	0.0	0.0	0.0	0.0
0.21666666666666667	0.9678287939271256	0.0	0.0	0.0	0.0	0.0
0.23333333333333334	0.9640485430374178	0.0	0.0	0.0	0.0	0.0
0.25	0.9608361395309295	0.0	0.0	0.0	0.0	0.0
0.26666666666666666	0.9577554755546659	0.0	0.0	0.0	0.0	0.0
0.2833333333333333	0.9558200157978824	0.0	0.0	0.0	0.0	0.0
0.3	0.9519902424513876	0.0	0.0	0.0	0.0	0.0
0.31666666666666665	0.9490173110737354	0.0	0.0	0.0	0.0	0.0
0.3333333333333333	0.9464657545996735	0.0	0.0	0.0	0.0	0.0
0.35	0.9421765603031909	0.0	0.0	0.0	0.0	0.0
0.36666666666666664	0.9390312544506048	0.0	0.0	0.0	0.0	0.0
0.3833333333333333	0.9357346550651783	0.0	0.0	0.0	0.0	0.0
0.4	0.9321453505385431	0.0	0.0	0.0	0.0	0.0
0.4166666666666667	0.9295506664543978	0.0	0.0	0.0	0.0	0.0
0.43333333333333335	0.926663136463626	0.0	0.0	0.0	0.0	0.0
0.45	0.9239117103599781	0.0	0.0	0.0	0.0	0.0
0.4666666666666667	0.9218634472823357	0.0	0.0	0.0	0.0	0.0
0.48333333333333334	0.919099143576599	0.0	0.0	0.0	0.0	0.0
0.5	0.9153421326778425	0.0	0.0	0.0	0.0	0.0
0.5166666666666666	0.9128533017745504	0.0	0.0	0.0	0.0	0.0
0.5333333333333333	0.9110620338616944	0.0	0.0	0.0	0.0	0.0
0.55	0.9084226005477685	0.0	0.0	0.0	0.0	0.0
0.5666666666666667	0.9050820020230701	0.0	0.0	0.0	0.0	0.0
0.5833333333333334	0.9011860227498435	0.0	0.0	0.0	0.0	0.0
0.6	0.8988237572018389	0.0	0.0	0.0	0.0	0.0
0.6166666666666667	0.8961821838114046	0.0	0.0	0.0	0.0	0.0
0.6333333333333333	0.8935405236259557	0.0	0.0	0.0	0.0	0.0
0.65	0.8892475981635398	0.0	0.0	0.0	0.0	0.0
0.6666666666666666	0.8877105312309443	0.0	0.0	0.0	0.0	0.0
0.6833333333333333	0.88575788436191	0.0	0.0	0.0	0.0	0.0
0.7	0.8835304347139299	0.0	0.0	0.0	0.0	0.0
0.7166666666666667	0.8804879841282603	0.0	0.0	0.0	0.0	0.0
0.7333333333333333	0.8779933496322161	0.0	0.0	0.0	0.0	0.0
0.75	0.875636718696137	0.0	0.0	0.0	0.0	0.0
0.7666666666666666	0.873282750064066	0.0	0.0	0.0	0.0	0.0
0.7833333333333333	0.8701283633935876	0.0	0.0	0.0	0.0	0.0
0.8	0.866983652285426	0.0	0.0	0.0	0.0	0.0
0.8166666666666667	0.8645138581284573	0.0	0.0	0.0	0.0	0.0
0.8333333333333334	0.861520197260932	0.0	0.0	0.0	0.0	0.0
0.85	0.8589326331975687	0.0	0.0	0.0	0.0	0.0
0.8666666666666667	0.8562215478670389	0.0	0.0	0.0	0.0	0.0
0.8833333333333333	0.8536506896102951	0.0	0.0	0.0	0.0	0.0
0.9	0.8518703357448983	0.0	0.0	0.0	0.0	0.0
0.9166666666666666	0.8495737855818054	0.0	0.0	0.0	0.0	0.0
0.9333333333333333	0.8466388785459897	0.0	0.0	0.0	0.0	0.0
0.95	0.8447464435099576	0.0	0.0	0.0	0.0	0.0
0.9666666666666667	0.8423468051186244	0.0	0.0	0.0	0.0	0.0
0.9833333333333333	0.8399570887991044	0.0	0.0	0.0	0.0	0.0
1.0	0.8382121960281448	0.0	0.0	0.0	0.0	0.0
