0.0	-2.220446049250313e-16	0.0	-2.220446049250313e-16	0.0
0.003003003003003003	3.0117680326717465e-06	4.313488744730675e-07	3.0117680326717465e-06	4.313488744730675e-07
0.006006006006006006	1.1913819548813354e-05	1.8384266693755724e-06	1.191366210417103e-05	1.8391832525506749e-06
0.009009009009009009	2.675724736112025e-05	3.658629173621271e-06	2.6757571648416688e-05	3.655361809631134e-06
0.012012012012012012	4.7490274331870975e-05	5.974263262087796e-06	4.749976395780946e-05	5.917547253517401e-06
0.015015015015015015	7.410924033706394e-05	8.731456568788811e-06	7.415271727486327e-05	8.498185252984411e-06
0.018018018018018018	0.00010655945521505958	1.2111839871013583e-05	0.00010669352970654445	1.14181066987995e-05
0.02102102102102102	0.00014484992283716387	1.5965964254103637e-05	0.0001451465965215914	1.4538374527908052e-05
0.024024024024024024	0.00018896137089090547	2.0491590555412644e-05	0.00018955379490946024	1.781898285186613e-05
0.02702702702702703	0.00023881828174019404	2.619523370862171e-05	0.0002399462066313503	2.1393317721772533e-05
0.03003003003003003	0.00029406130821202456	3.329281750228216e-05	0.0002960158961633315	2.5384263491286664e-05
0.03303303303303303	0.000355155421357019	4.1188304213398226e-05	0.00035827822867662116	2.923778119961753e-05
0.036036036036036036	0.00042148412418898155	5.108777080811247e-05	0.00042633668942660796	3.3459721943056226e-05
0.03903903903903904	0.0004930697309106941	6.230705214537088e-05	0.0005002044063100412	3.78352796033997e-05
0.04204204204204204	0.0005701346899212913	7.540102990073115e-05	0.0005802162108497947	4.2204054794735214e-05
0.04504504504504504	0.0006520758379443049	9.090467192901306e-05	0.0006660538735699298	4.678383698141855e-05
0.04804804804804805	0.000738636639365753	0.00010963472558440308	0.000757745772607246	5.183998255708587e-05
0.05105105105105105	0.0008301842394863256	0.00013020361331165796	0.0008555789820414621	5.676324207181107e-05
0.05405405405405406	0.0009258440306059878	0.00015365551022546517	0.0009589820110579147	6.192328385221799e-05
0.057057057057057055	0.0010257291063271272	0.0001811205209010034	0.0010685248357495559	6.735695466153167e-05
